Date,Departure,Arrival,Origin,I/D
27.3,19:20,22:59,Newark,0
27.3,21:55,23:00,Salt Lake City,0
27.3,21:55,23:00,Salt Lake City,0
27.3,21:55,23:00,Salt Lake City,0
27.3,15:00,23:09,Kauai Island,0
27.3,20:06,23:12,Lakeland,0
27.3,20:05,23:25,Guadalajara,1
27.3,20:05,23:25,Guadalajara,1
27.3,21:15,23:27,Seattle,0
27.3,20:00,23:28,Miami,0
27.3,20:00,23:28,Miami,0
27.3,20:00,23:28,Miami,0
27.3,20:00,23:28,Miami,0
27.3,20:00,23:28,Miami,0
27.3,19:25,23:29,New York,0
27.3,19:25,23:29,New York,0
27.3,19:25,23:29,New York,0
27.3,19:25,23:29,New York,0
27.3,21:33,23:44,Phoenix,0
27.3,20:30,00:02,Fort Lauderdale,0
27.3,20:30,00:02,Fort Lauderdale,0
28.3,20:30,00:02,Fort Lauderdale,0
28.3,20:30,00:02,Fort Lauderdale,0
28.3,22:10,00:07,Denver,0
28.3,23:00,00:30,Los Angeles,0
28.3,21:10,00:44,Miami,0
28.3,21:10,00:44,Miami,0
28.3,21:10,00:44,Miami,0
28.3,23:00,00:48,San Antonio,0
28.3,00:20,01:55,Los Angeles,0
28.3,01:00,02:18,Redding,0
28.3,00:34,02:43,Wilmington,0
28.3,04:30,04:48,Sacramento,0
28.3,04:30,05:25,Los Angeles,0
28.3,22:00,05:56,Honolulu,0
28.3,22:00,05:56,Honolulu,0
28.3,22:00,05:56,Honolulu,0
28.3,22:00,05:56,Honolulu,0
28.3,00:55,06:00,Tel Aviv-Yafo,1
28.3,13:10,06:05,Tokyo,0
28.3,02:55,06:10,Delhi,1
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,03:30,07:00,Delhi,1
28.3,00:20,01:55,Los Angeles,0
28.3,00:55,06:00,Tel Aviv-Yafo,1
28.3,13:10,06:05,Tokyo,0
28.3,02:55,06:10,Delhi,1
28.3,04:50,06:16,Fort Worth,0
28.3,22:15,06:17,Kailua-Kona,0
28.3,22:15,06:17,Kailua-Kona,0
28.3,22:15,06:17,Kailua-Kona,0
28.3,22:40,06:27,Kahului,0
28.3,22:40,06:27,Kahului,0
28.3,22:40,06:27,Kahului,0
28.3,04:29,06:52,Seattle,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,22:45,06:54,Kauai Island,0
28.3,11:30,07:00,Sydney,1
28.3,03:30,07:00,Delhi,1
28.3,11:30,07:00,Sydney,1
28.3,11:30,07:00,Sydney,1
28.3,11:30,07:00,Sydney,1
28.3,22:59,07:07,Honolulu,0
28.3,22:59,07:07,Honolulu,0
28.3,22:59,07:07,Honolulu,0
28.3,22:59,07:07,Honolulu,0
28.3,06:00,07:11,Salt Lake City,0
28.3,06:00,07:11,Salt Lake City,0
28.3,06:00,07:20,Los Angeles,0
28.3,06:00,07:20,Los Angeles,0
28.3,06:29,07:37,Arcata,0
28.3,06:05,07:39,Las Vegas,0
28.3,06:05,07:39,Las Vegas,0
28.3,06:05,07:39,Las Vegas,0
28.3,06:10,07:41,Ontario,1
28.3,06:10,07:41,Ontario,1
28.3,06:30,07:44,Reno,0
28.3,06:30,07:44,Reno,0
28.3,06:11,07:46,Palm Springs,0
28.3,06:11,07:46,Palm Springs,0
28.3,06:37,07:48,Santa Barbara,0
28.3,06:37,07:48,Santa Barbara,0
28.3,07:36,07:48,Fresno,0
28.3,06:47,07:50,Sacramento,0
28.3,06:47,07:50,Sacramento,0
28.3,06:50,07:52,San Luis Obispo,0
28.3,06:30,07:54,Medford,0
28.3,07:00,07:54,Boise,0
28.3,07:00,07:54,Boise,0
28.3,06:30,07:55,San Diego,0
28.3,06:46,07:58,Bakersfield,0
28.3,05:37,08:00,Tucson,0
28.3,05:37,08:00,Tucson,0
28.3,06:35,08:18,Portland,0
28.3,06:50,08:20,Palm Springs,0
28.3,06:50,08:20,Palm Springs,0
28.3,06:50,08:20,Palm Springs,0
28.3,06:50,08:20,Palm Springs,0
28.3,06:50,08:20,Palm Springs,0
28.3,07:00,08:35,Los Angeles,0
28.3,07:00,08:35,Los Angeles,0
28.3,07:00,08:35,Los Angeles,0
28.3,12:10,08:45,Taipei,1
28.3,05:05,08:48,Mexico City,1
28.3,05:05,08:48,Mexico City,1
28.3,05:05,08:48,Mexico City,1
28.3,13:05,08:58,Shanghai,1
28.3,07:00,09:00,Austin,0
28.3,07:00,09:00,Austin,0
28.3,08:00,09:00,Reno,0
28.3,07:00,09:00,Austin,0
28.3,07:00,09:00,Austin,0
28.3,06:45,09:05,Seattle,0
28.3,07:00,09:09,Houston,0
28.3,07:00,09:09,Houston,0
28.3,07:45,09:10,Santa Ana,0
28.3,07:45,09:10,Santa Ana,0
28.3,08:15,09:10,Fresno,0
28.3,08:15,09:10,Fresno,0
28.3,08:15,09:10,Fresno,0
28.3,07:25,09:11,Las Vegas,0
28.3,07:39,09:12,San Diego,0
28.3,07:39,09:12,San Diego,0
28.3,08:00,09:14,Salt Lake City,0
28.3,08:00,09:14,Salt Lake City,0
28.3,08:00,09:14,Salt Lake City,0
28.3,08:00,09:14,Salt Lake City,0
28.3,08:11,09:16,Redding,0
28.3,08:30,09:20,Boise,0
28.3,07:40,09:20,Redmond,0
28.3,07:12,09:22,Dallas,0
28.3,07:12,09:22,Dallas,0
28.3,07:12,09:22,Dallas,0
28.3,07:12,09:22,Dallas,0
28.3,07:01,09:24,Tucson,0
28.3,07:01,09:24,Tucson,0
28.3,07:01,09:24,Tucson,0
28.3,07:18,09:26,Phoenix,0
28.3,07:18,09:26,Phoenix,0
28.3,07:18,09:26,Phoenix,0
28.3,07:40,09:28,Portland,0
28.3,07:40,09:28,Portland,0
28.3,07:40,09:28,Portland,0
28.3,08:15,09:29,Salt Lake City,0
28.3,08:15,09:29,Salt Lake City,0
28.3,08:00,09:30,Santa Ana,0
28.3,08:00,09:30,Santa Ana,0
28.3,08:05,09:30,Los Angeles,0
28.3,08:00,09:30,Santa Ana,0
28.3,08:00,09:34,Las Vegas,0
28.3,08:00,09:34,Las Vegas,0
28.3,08:00,09:34,Las Vegas,0
28.3,08:00,09:34,Las Vegas,0
28.3,07:40,09:38,Austin,0
28.3,07:26,09:38,Seattle,0
28.3,07:26,09:38,Seattle,0
28.3,08:00,09:38,Eugene,0
28.3,07:26,09:38,Seattle,0
28.3,08:00,09:38,Eugene,0
28.3,07:40,09:38,Austin,0
28.3,08:05,09:40,Las Vegas,0
28.3,08:05,09:40,Las Vegas,0
28.3,07:01,09:42,Chicago,0
28.3,08:02,09:42,Denver,0
28.3,07:01,09:42,Chicago,0
28.3,07:01,09:42,Chicago,0
28.3,08:02,09:42,Denver,0
28.3,08:02,09:42,Denver,0
28.3,07:30,09:43,Spokane,0
28.3,07:30,09:43,Spokane,0
28.3,06:47,09:44,Dulles,0
28.3,06:47,09:44,Dulles,0
28.3,16:25,09:45,Tokyo,0
28.3,16:25,09:45,Tokyo,0
28.3,16:25,09:45,Tokyo,0
28.3,08:20,09:48,Los Angeles,0
28.3,08:20,09:48,Los Angeles,0
28.3,08:20,09:48,Los Angeles,0
28.3,08:15,09:48,Aspen,0
28.3,08:20,09:55,San Diego,0
28.3,08:00,09:55,Fort Worth,0
28.3,07:42,10:00,Seattle,0
28.3,07:42,10:00,Seattle,0
28.3,16:56,10:16,Tokyo,0
28.3,09:00,10:20,Los Angeles,0
28.3,08:35,10:25,Denver,0
28.3,08:00,10:31,Atlanta,0
28.3,08:45,10:33,Portland,0
28.3,08:45,10:33,Portland,0
28.3,09:10,10:35,San Diego,0
28.3,09:10,10:35,San Diego,0
28.3,09:10,10:35,San Diego,0
28.3,08:11,10:38,Phoenix,0
28.3,08:11,10:38,Phoenix,0
28.3,09:00,10:48,Portland,0
28.3,09:00,10:48,Portland,0
28.3,09:00,10:48,Portland,0
28.3,09:00,10:48,Portland,0
28.3,09:00,10:48,Portland,0
28.3,09:00,10:48,Portland,0
28.3,08:40,10:51,Seattle,0
28.3,08:40,10:51,Seattle,0
28.3,08:50,10:54,Dallas,0
28.3,08:50,10:54,Dallas,0
28.3,08:50,10:54,Dallas,0
28.3,08:50,10:54,Dallas,0
28.3,08:30,10:56,Detroit,0
28.3,08:50,11:05,Phoenix,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:08,New York,0
28.3,07:30,11:20,Mexico City,1
28.3,10:00,11:20,Los Angeles,0
28.3,16:50,11:20,Seoul,1
28.3,16:50,11:20,Seoul,1
28.3,18:00,11:20,Tokyo,0
28.3,18:00,11:20,Tokyo,0
28.3,07:30,11:20,Mexico City,1
28.3,07:30,11:20,Mexico City,1
28.3,08:30,11:21,Chicago,0
28.3,08:30,11:21,Chicago,0
28.3,08:35,11:38,Newark,0
28.3,08:35,11:38,Newark,0
28.3,08:35,11:38,Newark,0
28.3,07:59,11:41,New York,0
28.3,07:59,11:41,New York,0
28.3,07:59,11:41,New York,0
28.3,07:59,11:41,New York,0
28.3,09:00,11:43,Chicago,0
28.3,09:00,11:43,Chicago,0
28.3,09:00,11:43,Chicago,0
28.3,10:05,11:48,Denver,0
28.3,10:05,11:48,Denver,0
28.3,10:05,11:48,Denver,0
28.3,08:35,11:50,Tampa,0
28.3,08:00,11:53,Boston,0
28.3,08:00,11:53,Boston,0
28.3,08:00,11:53,Boston,0
28.3,08:00,11:53,Boston,0
28.3,08:00,11:53,Boston,0
28.3,11:00,11:54,Boise,0
28.3,11:00,11:54,Boise,0
28.3,07:59,11:56,New York,0
28.3,07:59,11:56,New York,0
28.3,07:59,11:56,New York,0
28.3,09:05,11:59,Orlando,0
28.3,09:05,11:59,Orlando,0
28.3,09:05,11:59,Orlando,0
28.3,10:44,12:00,Reno,0
28.3,09:46,12:00,Seattle,0
28.3,09:46,12:00,Seattle,0
28.3,10:44,12:00,Reno,0
28.3,10:44,12:00,Reno,0
28.3,09:52,12:06,Houston,0
28.3,09:52,12:06,Houston,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:47,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:47,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:38,12:11,Ontario,1
28.3,10:38,12:11,Ontario,1
28.3,10:41,12:16,Palm Springs,0
28.3,10:41,12:16,Palm Springs,0
28.3,10:41,12:16,Palm Springs,0
28.3,11:08,12:18,Salt Lake City,0
28.3,11:08,12:18,Salt Lake City,0
28.3,10:50,12:20,Burbank,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:15,12:31,Minneapolis,0
28.3,10:07,12:37,Atlanta,0
28.3,00:20,01:55,Los Angeles,0
28.3,08:00,09:00,Reno,0
28.3,08:35,11:38,Newark,0
28.3,08:35,11:38,Newark,0
28.3,08:35,11:38,Newark,0
28.3,09:46,12:00,Seattle,0
28.3,10:44,12:00,Reno,0
28.3,09:46,12:00,Seattle,0
28.3,10:44,12:00,Reno,0
28.3,10:44,12:00,Reno,0
28.3,09:52,12:06,Houston,0
28.3,09:52,12:06,Houston,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:47,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:47,12:08,Los Angeles,0
28.3,10:30,12:08,Los Angeles,0
28.3,10:11,12:10,Denver,0
28.3,10:38,12:11,Ontario,1
28.3,10:38,12:11,Ontario,1
28.3,10:41,12:16,Palm Springs,0
28.3,10:41,12:16,Palm Springs,0
28.3,10:41,12:16,Palm Springs,0
28.3,10:42,12:18,San Diego,0
28.3,11:08,12:18,Salt Lake City,0
28.3,11:08,12:18,Salt Lake City,0
28.3,10:42,12:18,San Diego,0
28.3,10:42,12:18,San Diego,0
28.3,10:43,12:20,Las Vegas,0
28.3,10:43,12:20,Las Vegas,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:05,12:20,Phoenix,0
28.3,10:43,12:20,Las Vegas,0
28.3,10:50,12:20,Burbank,0
28.3,10:43,12:20,Las Vegas,0
28.3,10:43,12:20,Las Vegas,0
28.3,10:15,12:31,Minneapolis,0
28.3,10:07,12:37,Atlanta,0
28.3,11:15,12:40,San Diego,0
28.3,11:10,12:40,Las Vegas,0
28.3,11:10,12:40,Las Vegas,0
28.3,11:15,12:40,San Diego,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,11:35,12:45,Salt Lake City,0
28.3,09:25,12:54,Miami,0
28.3,09:25,12:54,Miami,0
28.3,09:25,12:54,Miami,0
28.3,10:50,12:57,Dallas,0
28.3,10:50,12:57,Dallas,0
28.3,10:50,12:57,Dallas,0
28.3,10:50,12:57,Dallas,0
28.3,10:50,12:57,Dallas,0
28.3,11:15,12:57,Denver,0
28.3,11:15,12:57,Denver,0
28.3,11:15,12:57,Denver,0
28.3,09:05,13:00,Mexico City,1
28.3,07:50,13:00,San Salvador,1
28.3,07:50,13:00,San Salvador,1
28.3,07:50,13:00,San Salvador,1
28.3,07:50,13:00,San Salvador,1
28.3,09:05,13:00,Mexico City,1
28.3,12:00,13:16,Las Vegas,0
28.3,11:40,13:20,Las Vegas,0
28.3,12:00,13:25,Santa Ana,0
28.3,12:00,13:25,Santa Ana,0
28.3,20:32,13:27,Tokyo,0
28.3,11:20,13:30,Seattle,0
28.3,11:20,13:30,Seattle,0
28.3,12:00,13:30,Palm Springs,0
28.3,12:00,13:30,Palm Springs,0
28.3,12:00,13:30,Palm Springs,0
28.3,12:00,13:30,Palm Springs,0
28.3,12:00,13:30,Palm Springs,0
28.3,12:11,13:33,Ontario,1
28.3,08:05,13:35,Doha,1
28.3,12:10,13:40,Los Angeles,0
28.3,10:45,13:43,Dulles,0
28.3,10:45,13:43,Dulles,0
28.3,10:45,13:43,Dulles,0
28.3,11:00,13:46,Chicago,0
28.3,11:00,13:46,Chicago,0
28.3,11:00,13:46,Chicago,0
28.3,12:30,13:48,Los Angeles,0
28.3,11:30,13:51,Seattle,0
28.3,09:10,14:00,Dubai,1
28.3,12:50,14:10,Los Angeles,0
28.3,12:50,14:10,Los Angeles,0
28.3,12:50,14:10,Los Angeles,0
28.3,11:55,14:17,Seattle,0
28.3,11:55,14:17,Seattle,0
28.3,12:05,14:20,Copenhagen,0
28.3,12:20,14:30,Seattle,0
28.3,12:20,14:30,Seattle,0
28.3,12:30,14:31,Belgrade,0
28.3,20:00,14:40,Seoul,1
28.3,20:00,14:40,Seoul,1
28.3,12:40,14:54,Houston,0
28.3,12:50,14:54,Dallas,0
28.3,12:50,14:54,Dallas,0
28.3,12:40,14:54,Houston,0
28.3,20:40,15:00,Seoul,1
28.3,13:30,15:00,Burbank,0
28.3,20:40,15:00,Seoul,1
28.3,20:40,15:00,Seoul,1
28.3,20:40,15:00,Seoul,1
28.3,13:30,15:02,Palm Springs,0
28.3,13:40,15:03,Santa Ana,0
28.3,13:40,15:03,Santa Ana,0
28.3,13:40,15:03,Santa Ana,0
28.3,13:40,15:03,Santa Ana,0
28.3,13:00,15:11,Phoenix,0
28.3,14:15,15:40,Los Angeles,0
28.3,13:20,15:42,Phoenix,0
28.3,13:52,15:42,Las Vegas,0
28.3,14:27,16:03,Los Angeles,0
28.3,14:27,16:03,Los Angeles,0
28.3,14:27,16:03,Los Angeles,0
28.3,14:27,16:03,Los Angeles,0
28.3,13:35,16:05,Frankfurt,1
28.3,13:35,16:05,Frankfurt,1
28.3,13:35,16:05,Frankfurt,1
28.3,13:35,16:05,Frankfurt,1
28.3,13:55,16:09,Atlanta,0
28.3,13:55,16:09,Atlanta,0
28.3,13:45,16:11,Vancouver,1
28.3,13:45,16:11,Vancouver,1
28.3,13:19,16:12,Charlotte,0
28.3,14:50,16:16,Las Vegas,0
28.3,15:15,16:22,Salt Lake City,0
28.3,15:15,16:22,Salt Lake City,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:15,16:25,Seattle,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:15,16:25,Seattle,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:55,16:25,Los Angeles,0
28.3,14:55,16:25,Los Angeles,0
28.3,13:20,16:35,San Jose Cabo,1
28.3,13:20,16:35,San Jose Cabo,1
28.3,13:20,16:35,San Jose Cabo,1
28.3,13:15,16:40,Istanbul,1
28.3,14:55,16:40,Portland,0
28.3,14:55,16:40,Portland,0
28.3,13:15,16:40,Istanbul,1
28.3,15:11,16:42,North Bend,0
28.3,15:46,16:44,Fresno,0
28.3,15:46,16:44,Fresno,0
28.3,15:46,16:44,Fresno,0
28.3,09:00,16:47,Kahului,0
28.3,09:00,16:47,Kahului,0
28.3,15:10,16:48,Palm Springs,0
28.3,15:10,16:48,Palm Springs,0
28.3,15:08,16:50,Redmond,0
28.3,15:30,16:52,Medford,0
28.3,15:30,16:52,Medford,0
28.3,13:45,16:53,San Jose Cabo,1
28.3,13:45,16:53,San Jose Cabo,1
28.3,11:00,16:55,El Paso,0
28.3,11:00,16:55,Puerto Vallarta,1
28.3,11:00,16:55,Liberia,1
28.3,15:54,16:56,San Luis Obispo,0
28.3,15:54,16:56,San Luis Obispo,0
28.3,09:00,16:57,Honolulu,0
28.3,09:00,16:57,Honolulu,0
28.3,09:00,16:57,Honolulu,0
28.3,09:00,16:57,Honolulu,0
28.3,09:00,16:57,Honolulu,0
28.3,14:10,16:58,Puerto Vallarta,1
28.3,14:10,16:58,Puerto Vallarta,1
28.3,13:17,17:00,Boston,0
28.3,13:17,17:00,Boston,0
28.3,13:17,17:00,Boston,0
28.3,13:55,17:02,San Jose Cabo,1
28.3,14:46,17:04,Houston,0
28.3,14:46,17:04,Houston,0
28.3,15:35,17:05,Jackson,0
28.3,15:45,17:05,Los Angeles,0
28.3,15:45,17:05,Los Angeles,0
28.3,15:35,17:05,Las Vegas,0
28.3,15:45,17:05,Los Angeles,0
28.3,15:35,17:05,Las Vegas,0
28.3,09:01,17:08,Kailua-Kona,0
28.3,15:22,17:10,Albuquerque,0
28.3,15:22,17:10,Albuquerque,0
28.3,15:04,17:12,Seattle,0
28.3,15:04,17:12,Seattle,0
28.3,15:04,17:12,Seattle,0
28.3,15:04,17:12,Seattle,0
28.3,15:04,17:12,Seattle,0
28.3,14:50,17:16,Vancouver,1
28.3,14:50,17:16,Vancouver,1
28.3,14:50,17:16,Vancouver,1
28.3,14:50,17:16,Vancouver,1
28.3,15:41,17:17,San Diego,0
28.3,15:41,17:17,San Diego,0
28.3,15:41,17:17,San Diego,0
28.3,14:35,17:18,Chicago,0
28.3,14:35,17:18,Chicago,0
28.3,14:35,17:18,Chicago,0
28.3,14:35,17:18,Chicago,0
28.3,14:35,17:18,Chicago,0
28.3,14:15,17:20,London,1
28.3,15:45,17:20,San Diego,0
28.3,14:15,17:20,London,1
28.3,14:15,17:20,London,1
28.3,14:15,17:20,London,1
28.3,14:15,17:20,London,1
28.3,16:01,17:22,Los Angeles,0
28.3,16:01,17:22,Los Angeles,0
28.3,16:01,17:22,Los Angeles,0
28.3,16:01,17:22,Los Angeles,0
28.3,16:28,17:24,Sacramento,0
28.3,15:08,17:24,Seattle,0
28.3,16:28,17:24,Sacramento,0
28.3,16:28,17:24,Sacramento,0
28.3,15:08,17:24,Seattle,0
28.3,15:08,17:24,Seattle,0
28.3,16:15,17:25,Santa Barbara,0
28.3,16:15,17:25,Santa Barbara,0
28.3,16:18,17:26,Arcata,0
28.3,16:18,17:26,Arcata,0
28.3,16:07,17:28,Reno,0
28.3,16:07,17:28,Reno,0
28.3,16:07,17:28,Reno,0
28.3,16:07,17:28,Reno,0
28.3,15:25,17:30,Phoenix,0
28.3,15:25,17:30,Phoenix,0
28.3,15:25,17:30,Phoenix,0
28.3,15:25,17:30,Phoenix,0
28.3,15:58,17:32,Las Vegas,0
28.3,15:58,17:32,Las Vegas,0
28.3,15:58,17:32,Las Vegas,0
28.3,15:58,17:32,Las Vegas,0
28.3,16:05,17:32,Montrose,0
28.3,15:45,17:34,Portland,0
28.3,15:45,17:34,Portland,0
28.3,15:45,17:34,Portland,0
28.3,15:45,17:34,Portland,0
28.3,15:56,17:36,Denver,0
28.3,15:56,17:36,Denver,0
28.3,15:56,17:36,Denver,0
28.3,15:56,17:36,Denver,0
28.3,15:40,17:40,Austin,0
28.3,15:40,17:40,Austin,0
28.3,16:15,17:40,San Diego,0
28.3,16:11,17:40,Santa Ana,0
28.3,16:11,17:40,Santa Ana,0
28.3,09:30,17:40,Honolulu,0
28.3,15:40,17:40,Austin,0
28.3,16:15,17:40,San Diego,0
28.3,16:04,17:42,Eugene,0
28.3,16:04,17:42,Eugene,0
28.3,16:04,17:42,Eugene,0
28.3,15:29,17:44,Tucson,0
28.3,15:29,17:44,Tucson,0
28.3,16:05,17:44,Belgrade,0
28.3,14:40,17:46,Newark,0
28.3,14:40,17:46,Newark,0
28.3,14:40,17:46,Newark,0
28.3,15:50,17:50,Austin,0
28.3,16:15,17:50,Aspen,0
28.3,15:50,17:50,Austin,0
28.3,15:50,17:50,Austin,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,15:55,18:06,Minneapolis,0
28.3,17:07,18:13,Salt Lake City,0
28.3,17:07,18:13,Salt Lake City,0
28.3,17:07,18:13,Salt Lake City,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,15:50,18:19,Atlanta,0
28.3,15:50,18:19,Atlanta,0
28.3,14:55,18:27,Philadelphia,0
28.3,14:55,18:27,Philadelphia,0
28.3,18:40,19:05,Singapore,1
28.3,14:55,16:40,Portland,0
28.3,14:55,16:40,Portland,0
28.3,11:00,16:55,El Paso,0
28.3,11:00,16:55,Liberia,1
28.3,09:30,17:40,Honolulu,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,16:04,18:01,Dallas,0
28.3,15:55,18:06,Minneapolis,0
28.3,16:05,18:11,Spokane,0
28.3,17:07,18:13,Salt Lake City,0
28.3,17:07,18:13,Salt Lake City,0
28.3,17:07,18:13,Salt Lake City,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,16:05,18:15,Seattle,0
28.3,17:30,18:18,Truckee,0
28.3,15:50,18:19,Atlanta,0
28.3,15:50,18:19,Atlanta,0
28.3,14:55,18:27,Philadelphia,0
28.3,14:55,18:27,Philadelphia,0
28.3,17:00,18:30,Palm Springs,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:00,18:30,Los Angeles,0
28.3,17:33,18:45,Sioux City,0
28.3,16:45,18:51,Dallas,0
28.3,16:45,18:51,Dallas,0
28.3,17:15,18:53,Redmond,0
28.3,16:50,18:55,Phoenix,0
28.3,23:30,19:03,Taipei,1
28.3,18:40,19:05,Singapore,1
28.3,18:00,19:06,Jackson,0
28.3,17:05,19:10,Phoenix,0
28.3,16:55,19:14,Houston,0
28.3,16:55,19:14,Houston,0
28.3,17:50,19:15,San Diego,0
28.3,17:15,19:15,Dallas,0
28.3,17:50,19:15,San Diego,0
28.3,17:50,19:15,San Diego,0
28.3,17:15,19:15,Dallas,0
28.3,17:15,19:15,Dallas,0
28.3,17:15,19:15,Dallas,0
28.3,17:03,19:21,Detroit,0
28.3,17:03,19:21,Detroit,0
28.3,17:03,19:21,Detroit,0
28.3,15:35,19:25,Cancun,1
28.3,17:55,19:27,Palm Springs,0
28.3,17:55,19:27,Palm Springs,0
28.3,17:55,19:27,Palm Springs,0
28.3,17:45,19:30,Portland,0
28.3,17:45,19:30,Portland,0
28.3,17:45,19:30,Portland,0
28.3,17:45,19:30,Portland,0
28.3,18:30,19:50,Los Angeles,0
28.3,18:30,19:50,Los Angeles,0
28.3,16:00,19:53,Boston,0
28.3,16:00,19:53,Boston,0
28.3,16:00,19:53,Boston,0
28.3,16:00,19:53,Boston,0
28.3,16:00,19:53,Boston,0
28.3,16:00,19:53,Boston,0
28.3,18:30,19:55,Burbank,0
28.3,17:10,19:58,Puerto Vallarta,1
28.3,17:39,19:59,Phoenix,0
28.3,23:35,20:00,Taipei,1
28.3,12:00,20:00,Kahului,0
28.3,23:35,20:00,Taipei,1
28.3,18:00,20:12,Seattle,0
28.3,18:00,20:12,Seattle,0
28.3,18:00,20:12,Seattle,0
28.3,18:00,20:12,Seattle,0
28.3,18:00,20:12,Seattle,0
28.3,18:55,20:20,Los Angeles,0
28.3,01:40,20:25,Seoul,1
28.3,19:20,20:41,Los Angeles,0
28.3,19:20,20:41,Los Angeles,0
28.3,19:20,20:41,Los Angeles,0
28.3,19:20,20:41,Los Angeles,0
28.3,19:20,20:41,Los Angeles,0
28.3,19:20,20:41,Los Angeles,0
28.3,17:10,20:47,New York,0
28.3,17:10,20:47,New York,0
28.3,12:45,20:52,Kailua-Kona,0
28.3,12:45,20:52,Kailua-Kona,0
28.3,12:45,20:52,Kailua-Kona,0
28.3,19:30,20:53,Santa Ana,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,16:59,20:57,New York,0
28.3,18:55,21:12,Minneapolis,0
28.3,18:55,21:12,Minneapolis,0
28.3,18:20,21:13,Charlotte,0
28.3,13:15,21:15,Kahului,0
28.3,13:15,21:15,Kahului,0
28.3,18:30,21:15,Chicago,0
28.3,18:30,21:15,Chicago,0
28.3,19:15,21:18,Dallas,0
28.3,19:15,21:18,Dallas,0
28.3,19:15,21:18,Dallas,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,18:35,21:19,Dulles,0
28.3,19:55,21:20,San Diego,0
28.3,19:55,21:20,San Diego,0
28.3,13:11,21:22,Honolulu,0
28.3,13:11,21:22,Honolulu,0
28.3,13:11,21:22,Honolulu,0
28.3,18:50,21:22,Atlanta,0
28.3,18:50,21:22,Atlanta,0
28.3,18:50,21:22,Atlanta,0
28.3,18:50,21:22,Atlanta,0
28.3,18:50,21:22,Atlanta,0
28.3,18:50,21:22,Atlanta,0
28.3,13:11,21:22,Honolulu,0
28.3,19:45,21:29,Denver,0
28.3,19:45,21:29,Denver,0
28.3,19:45,21:29,Denver,0
28.3,19:45,21:29,Denver,0
28.3,19:21,21:29,Phoenix,0
28.3,19:45,21:29,Denver,0
28.3,18:30,21:32,Newark,0
