,TAXI_OUT
3712,23
21717,31
24635,17
22658,27
27471,13
19235,18
17448,20
24399,13
16313,19
22288,19
28191,27
28454,20
5731,16
12383,14
8771,11
20876,18
8387,20
16073,32
24098,22
7490,18
9850,14
18069,18
7811,29
20584,25
27453,16
23076,19
4510,24
7650,15
9997,16
15516,24
16403,15
5861,31
16613,16
7876,31
10571,24
381,15
23935,37
17337,20
12846,18
16010,20
7902,20
24174,16
19959,22
9176,14
13240,14
5949,23
5457,18
12096,23
4598,19
5380,24
4265,13
17153,40
17667,17
22485,20
27827,17
8394,25
13226,18
25327,23
23808,24
15619,13
1089,18
19381,14
15270,24
23891,25
3037,13
10468,27
5880,25
16592,23
4631,18
21661,33
22411,15
26433,25
283,16
11669,14
23377,18
9011,15
18715,11
28554,17
18096,23
21612,22
14825,16
21670,18
17220,27
17883,19
28763,33
8887,18
18873,16
23693,28
25027,18
18913,30
25891,27
13702,22
25733,18
27814,17
361,17
1510,16
27140,22
2954,13
28383,23
15018,22
13984,20
10488,21
24960,19
3452,14
25982,11
9404,18
25598,14
23274,23
20681,27
18282,26
28330,22
15120,24
22826,16
7501,21
22402,11
9041,13
1511,36
28515,22
2601,32
9739,29
23975,24
7161,28
4754,16
24259,36
8679,14
22673,25
11983,23
13069,21
22328,30
20930,17
24469,9
20917,15
21474,21
20232,22
14832,29
12731,29
17860,18
5012,11
6529,24
3364,13
6692,19
10130,40
9073,21
25974,14
15604,10
15758,18
1759,20
16266,20
24283,17
16397,15
22256,14
18726,29
8797,13
23592,15
25436,14
13439,20
13861,12
3411,17
25957,17
17579,17
1705,22
10793,26
7993,25
19719,40
27667,16
1572,13
9911,25
13280,13
10812,11
21877,19
22838,15
7554,31
6890,32
15744,14
9395,19
22348,15
12228,18
9862,20
26352,22
14235,30
4683,14
13965,31
27090,19
5553,28
27146,26
7389,33
8336,14
7797,33
9663,14
1592,16
10275,40
3025,20
26580,36
19886,33
2049,38
2159,18
12711,22
26810,18
20031,35
7363,21
19205,31
17771,16
23134,16
8650,16
3260,36
9722,41
24063,27
26001,18
21229,18
8665,13
4671,22
8048,15
21289,15
22404,16
3795,21
23257,14
6121,13
7818,26
3717,18
24582,21
28162,19
11747,25
13561,17
4280,29
5944,26
20020,24
27292,14
7420,14
2881,16
14518,19
14162,28
7390,27
939,28
6572,23
22701,20
12629,16
1989,17
13101,17
5260,18
10927,36
2849,30
4961,21
2675,24
14971,37
9094,16
7397,22
75,18
20236,13
15579,20
292,15
4256,25
27427,25
25574,22
26363,18
21017,19
15355,33
18898,36
28722,18
9632,17
20615,32
23462,30
28202,19
15491,20
13341,34
1750,15
17695,32
27031,11
12328,21
1222,21
1810,28
8613,27
26915,14
3225,13
3229,31
24000,31
26355,19
16868,18
18607,28
27360,16
4894,14
608,24
7209,24
5646,21
23023,23
7815,20
24503,32
23904,27
24087,15
3615,19
24180,19
16375,13
11281,30
17780,23
26473,26
15811,22
18922,32
5658,13
8536,22
27723,23
10829,17
5196,11
26499,19
351,12
16765,28
44,15
19118,19
11340,18
3598,15
7449,8
23470,22
10348,17
8098,15
22092,13
6021,14
12656,15
28489,33
26882,19
23467,25
462,13
12425,21
17759,29
7251,35
4147,27
6886,29
7372,14
1027,18
25033,23
13798,16
24850,19
15298,18
21356,26
8035,14
10431,16
22057,33
8261,13
6568,11
38,25
5067,23
9995,18
8874,39
3250,10
1830,10
26771,19
21107,13
25705,25
18454,16
20884,29
24606,18
2404,19
1922,15
15302,24
14749,29
16437,26
23071,20
17137,25
26704,31
19923,39
13782,20
1424,26
9590,17
5807,20
27845,15
14346,23
13307,16
612,21
15605,30
7239,18
9872,23
15685,12
12087,18
12574,33
11458,14
5329,16
14685,17
9734,26
124,13
2330,18
24340,11
10666,18
3423,21
10846,11
25474,11
26515,14
8309,40
13029,26
28471,21
9836,38
10310,26
18130,16
21800,12
8291,18
18532,25
23344,15
18091,13
4629,23
21136,22
5632,31
22881,12
8181,16
23960,29
18259,36
11279,24
16238,18
9919,41
22762,25
13057,20
1827,18
26931,15
11447,22
14586,13
17658,18
13690,17
21121,16
7624,20
23817,16
28128,14
27483,21
1390,14
8331,17
3393,20
5564,18
10715,16
436,16
18975,19
13123,38
5236,14
23725,20
4774,13
4614,21
25363,18
18979,17
11557,16
18352,14
17571,31
13472,24
14275,15
4428,13
17314,15
1662,17
20567,26
15432,13
20556,25
2652,11
23362,14
6207,17
12702,28
16096,17
25962,17
1948,24
19312,16
15098,18
17275,14
6112,13
25323,17
10659,21
12431,21
5456,15
15284,23
14152,15
9585,11
1242,15
4293,15
17167,12
13368,16
15101,14
6651,25
2035,12
18541,31
25169,25
2419,13
21947,17
23505,26
16231,23
16464,19
8472,18
26250,26
14726,23
17445,23
22706,40
25636,21
9943,30
8900,22
11392,19
12736,15
12156,13
23091,16
14876,39
16616,32
21626,32
3363,16
23207,19
17160,25
24668,16
5895,24
6813,22
20430,27
12394,13
3694,18
15916,27
7376,16
14663,15
21463,13
2731,18
16178,18
25930,21
2715,16
10478,19
11849,31
891,22
12465,15
15980,15
9891,27
10665,21
14418,20
3704,19
16674,22
8362,29
23121,28
9933,35
12555,15
25516,21
1513,16
21783,30
27021,15
25621,18
22182,14
21091,26
11168,14
26947,19
13762,21
2247,23
18666,18
5929,21
8843,22
11515,16
26169,19
23675,15
10476,15
8519,26
12849,17
27448,22
18277,25
26426,26
10323,25
27214,24
6347,18
884,30
2582,14
22995,15
5981,30
14673,21
6665,22
28242,24
23243,23
12052,18
21302,18
1007,18
23176,23
16429,13
9910,13
20278,20
16475,16
13360,34
6324,27
25229,18
23567,23
20312,18
19473,20
17374,26
18119,19
10933,37
27958,16
28124,26
5889,21
2437,11
27977,19
2839,21
116,13
2643,36
12981,33
5844,21
7609,24
14867,38
19745,21
5770,15
20758,26
26970,27
9231,13
11739,15
10921,36
773,21
17582,20
23000,22
12990,27
28293,22
21222,15
18356,19
23563,22
27891,18
8159,13
9096,17
6668,18
16623,24
26840,26
8257,14
22362,29
3810,21
23549,15
20686,26
10942,29
24888,22
7020,25
4325,22
24989,18
28541,18
26534,37
9057,20
15729,14
26688,14
178,37
14290,18
15835,39
82,14
27717,20
16627,13
12375,19
8673,23
8055,13
10086,17
3517,19
3579,12
14452,26
28241,21
26161,19
1814,15
4951,17
11982,38
7294,17
22140,11
4103,13
402,12
23898,40
6340,25
28720,30
9101,18
28014,20
18253,12
10444,21
4919,17
25385,13
1093,20
19320,17
27017,17
2294,23
3611,25
11397,12
22883,13
24769,18
4765,19
174,13
10796,31
26782,14
11435,22
11677,35
3055,14
6125,16
11898,22
17857,14
21462,13
24488,19
1555,17
718,5
17903,14
23715,15
21199,21
22769,24
23231,24
19696,20
8442,19
16680,21
13027,28
5572,12
5434,14
23803,19
15052,25
10143,34
17420,20
3058,19
17115,16
12060,28
910,16
12559,32
18983,28
21482,24
13624,30
24101,27
6733,33
8646,26
13409,37
24817,23
1871,15
26359,20
20996,13
1207,26
2180,14
6935,12
27497,24
23815,19
8089,16
15033,17
399,20
26310,16
14136,16
587,20
21938,16
28068,10
1875,23
8531,32
22795,19
7831,30
10615,12
3832,28
17811,19
5478,28
24103,25
9316,13
7646,18
23110,23
11658,20
27251,19
5664,33
1453,19
5703,20
14763,19
24111,22
24648,19
13371,17
2622,25
6669,19
24600,19
24314,22
26618,34
27492,26
7894,28
28440,14
8644,37
4348,13
25617,35
15468,29
9093,11
6197,20
17850,23
1221,26
22628,14
20002,27
19712,11
23674,39
8173,13
28537,16
19055,16
12207,16
3784,28
11087,18
7195,20
5785,14
3105,11
1852,18
24723,12
12982,25
14515,18
17878,34
28536,38
429,27
22944,14
13347,12
21413,27
15180,12
1038,36
20266,39
1428,19
24875,17
11310,19
19514,38
1155,21
28312,24
5089,38
13264,23
12917,25
2257,33
16495,13
21237,18
19408,15
20184,20
27906,13
4194,26
12404,14
18231,12
633,14
25090,26
26948,20
3056,17
28150,16
23924,25
14575,31
1893,15
1319,26
6415,11
3279,26
9946,35
17187,15
20003,35
5420,20
3177,17
28674,16
25776,27
2665,35
23499,27
27147,21
9881,26
8010,17
1437,14
5941,23
26097,15
13825,15
2457,41
28277,16
26410,25
25343,15
5415,25
19279,19
206,15
26329,14
12931,20
26778,15
16163,21
13437,25
4874,12
3095,14
2366,30
4474,19
10890,19
26680,18
21391,22
28524,18
25324,16
21270,20
14224,20
5444,13
18615,29
9922,33
27142,22
7873,21
5741,11
749,21
17972,22
17180,19
9983,16
15974,14
11165,17
22138,23
4573,18
27062,24
9481,31
5129,20
20993,29
11761,12
19948,34
3286,28
13488,30
20481,23
25527,17
24759,16
12690,14
2334,16
28027,20
27498,24
7211,24
13765,15
22163,12
434,25
150,23
10059,11
1177,35
28379,35
10192,38
27308,23
27179,18
2359,15
27395,16
12639,20
10200,22
16624,21
23597,18
13556,27
10957,33
1009,30
1187,20
28477,19
19295,21
4962,16
7889,31
18868,11
418,24
14968,32
19083,31
8076,41
4107,20
6605,18
8506,29
23955,20
14126,26
15920,22
15184,14
10817,19
15558,28
4738,25
13975,11
11161,24
3352,12
6334,20
22741,24
5641,13
24389,14
2417,20
21967,13
1659,17
4520,11
2304,22
10869,13
16351,22
14199,14
4085,22
19671,31
13420,21
6398,24
20112,19
15488,17
2202,26
22354,13
10844,12
20076,12
10205,21
8127,21
4333,24
17615,15
10003,12
14703,18
16930,26
18439,24
20784,31
9252,16
11825,25
7705,20
17317,22
832,15
21389,20
23135,18
16715,21
4398,23
23999,32
12010,25
19212,32
13428,13
21524,32
19268,24
28809,12
27990,18
16353,27
25159,23
11780,27
2015,16
11283,17
15377,27
14757,17
13396,13
26062,19
21411,30
81,22
10809,22
18710,21
18146,29
11425,21
11864,26
18329,27
17855,16
23585,16
5580,19
5082,15
320,24
9205,23
7862,28
16987,18
26162,13
20583,15
26233,13
16103,15
22940,11
3649,17
10317,23
26890,17
5372,16
2616,15
23061,21
22167,14
7290,17
16617,21
4955,16
23655,28
23523,17
1415,15
4947,16
24962,21
12448,12
1367,18
27959,18
25637,17
16298,25
19558,22
24978,13
17080,13
22145,12
3380,13
20548,35
7950,20
27978,16
4832,29
14374,23
27419,20
21569,18
23399,20
7041,15
16458,21
12766,17
7637,19
10953,39
18103,29
6010,19
27777,31
20641,20
9924,27
19928,39
10406,12
9598,24
14379,40
20759,13
9343,16
13658,22
4417,27
11170,16
25817,15
15839,31
13048,30
4435,35
27610,13
1932,12
22069,27
137,18
15458,17
3413,20
19918,26
9389,29
25589,31
12082,27
3271,22
13639,18
20154,40
22580,14
11809,22
20792,19
11249,19
18676,22
22011,19
6793,19
11814,33
10881,28
14953,24
26893,10
24106,25
16737,25
7090,33
25198,19
21527,32
11156,13
12904,16
28699,16
19051,12
4701,14
10388,20
26936,14
12937,17
16136,27
24355,15
12415,28
11558,17
7529,18
22400,18
10943,31
23125,16
2221,33
22963,15
9691,18
11080,13
26685,21
17091,16
27857,16
9760,27
12964,16
10465,21
17461,16
1270,11
21050,25
23432,12
16529,16
9766,12
22523,16
27530,22
24852,20
775,16
21955,23
22376,41
18076,16
7825,21
10195,40
23679,16
16164,14
23198,18
24164,20
22023,20
28371,14
9969,34
21587,22
10039,31
10915,36
13616,41
17533,19
24703,14
27898,12
2850,24
20348,25
18702,25
6158,23
344,29
12008,33
16259,20
17953,30
13797,10
10505,21
18187,24
20619,23
11325,18
12636,17
26184,28
25414,16
3658,17
19343,28
8906,14
4624,15
10014,27
7176,38
653,15
12875,27
16445,22
27581,14
15634,23
16434,18
7640,33
6658,40
23971,24
8634,17
19643,13
15715,13
25228,20
1995,14
22629,11
16311,23
2262,23
18101,27
9321,13
20136,32
25961,21
25419,21
27376,12
28547,19
22763,26
20490,20
28421,14
15541,20
16596,22
28039,18
16901,26
27968,12
25075,16
5625,14
4090,16
27067,23
13770,17
3618,19
13387,33
27910,12
28149,24
19859,31
1450,22
1819,19
12926,17
25166,17
28686,20
18696,19
10544,25
8240,16
10407,21
22757,16
23623,26
2142,19
11078,20
27645,14
17280,22
22872,18
11588,15
1533,22
10614,14
25484,34
7434,19
2571,20
26223,32
25171,15
23912,37
6584,19
2214,16
24780,15
27981,10
1058,28
12037,22
25704,20
21401,27
24249,26
10231,21
16603,19
14555,15
15878,12
14054,16
15139,18
8823,17
5100,34
15431,17
25224,19
15159,40
25578,15
13778,27
9111,25
13239,21
6748,19
24163,15
19966,29
3067,12
7017,26
14222,20
20656,16
3731,24
23057,16
15398,17
28041,13
1401,29
10554,23
11199,17
10204,21
6040,22
16759,29
28736,18
13071,23
5772,35
26370,23
19800,12
6314,16
4059,15
14455,14
4469,13
25041,13
4183,24
20423,24
6356,24
16182,15
11142,12
7688,20
10886,27
15197,27
12468,22
20356,29
5622,14
26469,18
2046,26
25548,20
27512,18
16169,12
20361,20
3814,12
19111,18
25765,31
5804,24
8851,21
17673,18
11927,13
12835,18
26387,37
18013,21
4642,16
16558,18
13142,17
4076,20
7981,23
3750,41
7538,15
21193,16
21621,11
5198,16
13152,18
11216,14
16269,15
4497,10
10556,19
22030,40
25024,17
694,23
23744,12
4524,21
17383,16
4216,13
1749,29
27249,11
13775,24
17907,13
6233,19
21019,20
21574,15
10063,36
25337,15
20451,20
20888,14
17161,29
17741,13
6788,18
27077,23
12903,23
18516,32
10559,16
11901,23
17583,16
17827,12
19102,16
4224,19
4778,22
1633,21
25593,11
5126,19
27831,16
7585,15
15761,32
14823,27
7852,21
12129,20
17513,13
12774,17
2092,24
14666,18
21785,28
397,20
25609,20
3218,15
4320,31
2045,35
3790,28
24189,17
12386,14
1322,37
4877,29
6337,15
18470,22
12812,26
18881,28
25023,19
872,16
20561,30
17824,21
15437,17
9773,20
27740,15
4521,19
27409,14
10616,14
16268,12
19773,30
11329,14
22139,19
6816,21
1172,34
27330,21
23013,24
19536,28
25293,28
11130,15
20475,26
3181,16
1092,13
25809,27
2176,15
9186,19
20037,13
19124,25
23389,22
3601,13
5307,20
4391,20
26512,15
22594,11
15418,19
23860,19
17043,33
18183,13
7669,31
25277,13
22582,15
18783,19
3627,18
10026,19
5167,21
9150,19
22977,29
14571,33
20706,15
6217,16
7594,21
17416,24
17699,21
19093,16
20370,28
8588,12
24199,16
22221,16
1834,23
19370,31
5251,30
27220,17
5248,15
6104,19
15826,17
27388,18
49,29
18620,20
13156,21
26186,19
24477,28
27156,17
3666,16
3591,27
12963,12
21110,23
15283,29
15543,18
22472,38
3403,27
14268,11
5194,14
1148,15
6679,15
24100,25
9398,20
24891,24
11710,17
6098,11
12895,26
21370,19
20969,34
790,15
11693,19
17017,28
3843,10
19791,22
6475,13
17045,29
15888,11
16246,13
22408,13
15671,21
22347,17
7438,22
10898,23
16383,14
93,15
2475,16
22115,21
8038,20
2301,20
6365,20
23792,20
2747,21
28087,13
19913,18
18087,11
28357,16
11389,24
11057,33
24343,13
8189,41
23737,22
21146,19
19106,20
3388,17
16955,25
24909,8
6881,14
24728,17
13736,28
22104,19
13582,18
9671,30
4020,13
16536,31
9676,32
5535,11
8484,19
26651,26
7301,19
27248,10
4925,13
12101,19
11692,17
19764,32
3631,19
12901,16
12487,23
24945,16
23405,15
26745,17
9052,14
7261,33
8577,24
28218,24
10863,17
20078,17
713,20
17226,19
5253,27
1460,22
17052,23
27511,15
13214,18
2429,17
2979,31
4110,10
24732,26
4644,26
3188,39
12752,25
4619,14
24242,27
4945,17
14186,11
4858,25
7663,20
26822,18
15434,30
25468,18
11245,15
1049,26
13130,34
24388,16
1869,15
9044,18
9909,22
22302,16
7257,40
15363,32
18346,19
3145,20
2662,25
6461,13
3082,14
23871,21
1372,18
13430,21
28353,19
21166,22
22516,16
10005,17
14997,36
27487,13
15593,14
20070,10
12360,25
18577,28
19949,32
1550,17
11850,30
8812,16
27113,14
6847,11
21927,13
18899,35
7054,20
16342,14
12862,23
24883,11
28639,20
4648,23
24017,40
6801,21
21544,9
271,12
22600,16
20081,21
23095,19
26043,14
11332,18
8535,28
25281,13
26570,29
13807,15
10771,27
11358,20
28640,22
8565,26
12196,12
2432,19
3157,12
13090,22
28101,13
20689,26
16609,24
16487,18
22597,20
13009,26
9499,14
20165,39
26804,16
27199,10
3347,23
16447,27
14688,16
11157,23
7206,27
24262,26
19059,23
13148,14
2133,13
12000,41
5907,19
22220,15
7814,25
14513,16
14470,20
3472,15
20365,30
19615,23
8774,15
14526,30
26235,26
5443,13
17886,16
8708,30
23143,28
14332,31
25505,13
27165,14
17069,17
1931,30
2020,10
23369,15
2755,20
26727,38
18884,18
16532,32
27553,13
7325,19
14416,22
28816,22
17540,22
8379,20
7068,23
28372,19
24014,37
11971,15
16918,17
788,20
12085,35
19500,32
26438,27
17352,17
5967,19
546,17
21192,37
18605,19
1807,18
3216,19
16872,19
12876,23
10081,19
17978,12
25152,18
9272,13
16669,25
24078,14
23534,19
6680,14
4977,16
26879,19
2680,16
26488,16
10254,23
22897,20
20000,24
14099,15
4028,17
16146,13
27091,12
24142,18
179,10
21631,11
16393,19
8232,12
5440,17
7399,23
21826,29
22016,33
24236,23
26061,17
26485,18
26276,20
21597,21
22281,22
6075,12
3978,31
2970,16
1955,24
9603,17
28752,25
26030,18
22724,25
1278,21
15953,18
18709,16
16594,31
22609,15
20004,24
2542,14
3853,33
2781,15
14359,16
18407,25
20434,17
3657,20
27572,18
12575,14
6432,16
2124,25
3812,18
2987,17
24274,19
1456,20
27115,19
9844,21
9935,36
8252,15
14729,40
25421,27
16184,16
22095,13
1558,17
23997,39
12208,16
1408,12
17288,20
27711,21
6818,13
14304,26
2407,18
1614,15
22059,33
14253,20
21299,20
17725,23
19437,21
27707,22
8675,23
20489,19
16124,14
16952,24
17767,16
1766,23
27087,36
1352,11
9297,28
20585,28
6628,20
15977,17
22515,19
79,10
28387,22
22233,12
15943,20
28456,13
26129,22
11075,15
9674,25
536,34
611,19
19300,27
18225,17
17033,40
4248,23
23705,11
7023,13
958,24
4953,22
3458,21
10864,26
2514,25
13532,29
26253,25
18656,23
13656,24
23836,20
17195,29
15581,24
4989,34
1681,20
16858,13
12282,15
16829,34
12659,22
20159,32
2590,28
10197,38
9725,19
7830,25
1268,11
25785,19
22729,15
21738,24
16050,25
18590,17
2219,20
21260,15
4310,15
26673,26
6647,25
23553,18
13141,26
1348,10
2934,13
13399,31
22595,13
10896,26
4160,18
18755,25
8341,16
13412,18
14149,15
6459,23
13006,21
27121,17
23915,35
6521,12
22082,28
26705,29
24135,20
24347,12
14243,16
25753,20
5993,20
695,20
27369,14
2042,21
605,21
19264,17
9733,33
21296,18
5796,12
9789,30
18218,22
24971,13
5551,22
9770,15
25845,29
24911,17
3097,12
25909,19
22357,32
22437,12
16772,19
2618,15
13197,20
26017,34
1156,36
24552,17
10193,40
3045,23
20634,18
8117,14
16645,17
5163,21
10122,10
19960,29
14670,24
568,21
161,13
14091,22
12586,22
13169,20
20221,21
19732,23
13067,18
13273,14
5391,20
25135,36
957,15
9512,31
21267,15
6604,14
9269,13
16870,27
26230,21
7874,31
28649,17
14308,17
20347,24
6493,26
23159,20
10755,28
5989,25
11233,23
28273,23
20473,24
2343,15
6906,23
11209,14
9270,17
20053,25
2071,14
3664,14
8078,17
7582,39
7335,21
2499,24
11890,15
23520,23
27104,15
17338,38
27329,37
17213,16
10761,27
15877,31
16253,13
2314,15
11779,25
22637,13
18786,14
1520,15
15386,26
1123,18
9230,11
22742,28
11575,13
21684,17
24670,16
4860,18
4411,28
15684,15
13890,21
22154,16
7856,34
10183,38
5309,15
24932,23
960,23
13547,26
13643,22
23873,34
22185,41
10539,14
10176,40
13699,30
26090,19
14101,24
9375,11
22975,16
14556,26
2447,13
23845,17
26517,16
14593,15
12632,34
19138,13
9468,18
11058,33
18248,14
2097,14
448,29
28487,19
5896,28
7338,19
22316,29
17976,19
4350,12
26844,33
13926,31
8615,30
16225,20
22343,19
1644,12
28775,21
17210,14
13637,15
14337,33
5961,12
19376,25
22456,38
5237,20
26341,15
26877,16
25331,16
27848,24
17257,19
11583,15
17698,36
26319,27
16156,21
7410,11
18704,26
10166,31
26135,14
22702,27
13314,17
25869,15
2656,24
7829,20
15689,24
12045,22
26608,27
21297,20
17299,20
24028,39
20483,21
11092,19
22473,31
14056,16
18347,26
14036,25
9476,24
20626,20
11769,25
18113,18
3552,15
10718,21
6751,15
24679,24
15415,12
21702,28
6784,20
26351,22
23892,23
18827,12
22959,14
16951,23
22806,27
16283,16
9423,16
23090,17
18212,24
6535,33
12503,22
8777,18
20152,20
25508,20
3360,23
5677,22
6005,22
9776,17
5176,15
25647,20
16496,15
26537,19
1325,33
19203,36
20472,26
12986,19
3923,23
4241,12
28503,28
11299,19
596,24
14384,17
27578,11
12891,19
7768,22
10066,23
8956,20
15614,27
10934,41
18154,22
12578,19
13196,21
13362,22
21238,30
23950,23
22277,17
1999,16
2241,17
9669,10
19658,13
18678,24
19765,19
4363,17
3910,23
25591,13
4593,14
1990,19
20914,17
20139,31
19651,11
15077,27
15289,18
25945,23
26393,25
9385,24
14360,37
27343,34
16366,19
16903,19
18872,12
7487,19
25888,21
22177,11
10420,15
24987,26
11541,16
1384,15
19678,11
3327,15
14328,21
16431,29
21674,15
23124,20
18800,16
21762,17
24441,21
5691,18
25147,15
21083,28
1052,23
10400,18
5242,13
10906,34
1160,28
4515,25
7317,11
8355,22
15868,24
2312,19
9817,18
5648,12
55,26
5597,20
6044,30
21287,11
25096,20
17346,15
22809,35
14857,16
2187,14
3090,20
10606,12
156,22
19842,20
11374,22
12682,13
7932,16
17094,17
22212,16
11799,29
4544,20
9038,11
3293,21
20297,22
11686,19
779,9
22413,13
27436,21
1178,31
9716,32
4117,17
23875,24
7076,13
24169,19
23067,22
2231,20
26367,20
19922,35
23066,22
23647,15
17398,18
2911,13
22903,33
27904,20
7245,18
22114,16
5752,17
26922,21
16696,15
12783,14
26212,19
924,15
10530,22
23947,24
27012,11
8031,18
6268,16
22799,30
4840,14
25214,22
13493,17
23514,37
2064,19
1761,20
10261,30
24858,17
1292,14
15287,15
27825,21
21990,26
9472,26
1884,15
8973,13
26115,14
37,12
523,20
18314,16
10297,15
28644,21
16335,14
8616,36
14554,17
4533,10
8263,16
18942,23
13286,23
903,21
388,17
11237,21
2038,18
9618,15
21082,25
13655,18
16132,35
23690,34
4918,15
26768,20
8353,23
15869,20
579,16
16915,23
2403,14
14992,24
12941,15
20826,11
23021,12
3332,22
1601,13
25924,20
5719,17
12378,27
13967,24
22719,16
12520,13
1159,30
4830,13
3707,16
27357,19
21803,12
21235,17
8201,32
527,11
27270,19
24531,19
25042,17
5189,18
10079,22
3236,27
1200,36
23050,21
26422,17
3379,12
22434,17
24260,22
17131,30
27026,21
10603,16
4151,15
14022,15
27312,36
24115,32
10158,40
20,21
14944,18
8583,26
15573,18
4225,21
14836,19
6359,23
24358,10
14214,18
15663,18
8382,15
12040,24
23645,15
9839,28
12157,20
9053,16
16,25
5690,18
16261,16
3805,17
12866,9
10311,29
18753,16
11586,14
12837,20
20125,14
4362,20
5153,19
12219,22
8788,16
23182,11
20267,33
14587,38
28145,18
20426,17
19452,21
22888,13
2957,17
8123,20
22544,24
20066,21
21318,20
4289,26
26136,15
13012,16
21009,15
26881,15
27034,33
5469,18
9364,16
13424,19
17359,15
26749,10
23084,21
7739,41
17841,36
16345,32
25306,13
6418,22
8701,18
20595,21
23306,12
18706,16
10494,19
4819,21
3213,20
11704,24
135,16
18155,37
17671,14
12351,29
3021,23
27915,17
12241,16
17247,27
11552,20
11856,25
5272,12
17678,28
16559,16
7225,20
7489,24
14021,19
28518,25
24633,20
405,18
543,29
6613,16
571,23
15183,20
8160,12
16605,20
24334,11
23406,24
23843,13
16275,13
16964,25
11287,31
26448,19
26398,31
17090,15
3289,19
3486,15
840,16
12030,27
10704,15
26942,31
19107,22
22178,18
